file,data_id,idx,sentence,안 단형,안 장형,못 단형,못 장형,말다 부정,관형절,부사절,명사절,인용절,종속절,주절,확인형,note
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,288,"제가 교육위원회에 있으면서 보니까 모든 프로그램들이 리더 학생들을 위해서 다 돌아가고 있다는 거를 보면 중복, 삼복 돼서 그 친구들이 모든 프로그램의 혜택을 보고 있는데 다양한 학생들이 혜택을 못 본다는 게 사실 마음이 아파서 말씀을 드리는 겁니다.",[],[],['혜택을 못 본다는'],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,289,"우리가, 우리가 먼저 요청을 그렇게 한다면 혹시 교육청에서도 따라주지 않을까 생각을 합니다.",[],['따라주지 않을까 생'],[],[],[],0,0,0,1,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,291,"운영위원회는 10분 되면 마이크 안 끄네요, 그렇죠?","['마이크 안 끄네요,']",[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,300,기본적인 자료를 준비를 안 하셨네요.,['준비를 안 하셨네요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,302,그게 아직 준비가 안 돼 있습니까?,['준비가 안 돼 있습'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,304,전문위원실마다 배치된 분도 있고 배치 안 된 분도 있고 그렇죠?,['고 배치 안 된 분도'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,310,"사람을 지금 현재 병가를 직원이 갑자기 내서 공무직은 또 우리가 전문위원실에 1명은 배치를 해 줘야 되고 그래서 저희들이 찾다가 궁여지책으로 지하 1층에 있는 공무직을 전문위원실로 보내고…
원래는 그리하면 안 되는 거 아닙니까?",['그리하면 안 되는 거'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,312,원래 되고 안 되고 부분보다는 그 부분은 정규직이 봉사를 하는 게 좋은데 인력 운용상 그게 어려운 점이 있으니까 임시로 지금 하고 있는…,['래 되고 안 되고 부'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,316,"그런데 와 가지고 데스크에서 하는 일은 주로, 그분들을 폄하하는 게 아니고 하는 일은 의원님들 보좌하는 역할, 커피라든지 아니면 이리 서류 넣어 주고 그런 업무죠.",[],[],[],[],[],0,0,0,0,0,0,0,삭제 - 든지 아니면
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,317,"주로 그런 업무고 의원님들 손님 오시면 안내를 해 드리고…
취업연수생의 목적에 맞지 않다고 봅니다.",[],['적에 맞지 않다고 봅'],[],[],[],0,0,0,1,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,319,"의원님들 의정 활동…
말씀이 안 맞는 게 작년에 제가 취업연수생을 의원님 업무하시는 데, 행정사무감사 기간이나 업무하는 데에 조금 활용을 하자고 했더니 그거는 또 안 된다고 그러셨어요.","['말씀이 안 맞는 게', '거는 또 안 된다고']",[],[],[],[],1,0,0,1,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,329,저희들 여러 가지 근무환경이나 개인 사정이 있겠습니다마는 저번에도 <NAME> 위원님께서도 그 부분을 걱정해 주셨고 그래서 지금 또 <NAME> 위원님께서도 신분 보장 걱정해 주시고 계신데 원래 시 방침은 시간선택제는 결원되면 충원 안 하는 걸로 저희들 계획은 잡았습니다.,['면 충원 안 하는 걸'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,331,"그러면 종합적으로 의원에 대한 정책지원 인력이 지금은 근거가 없어서 못 하고 있는데 저희들 사실은 제주도처럼 의원의 1/3, 1/2 규정이 정해지면 전체적인 틀 속에서 그분들 같이 봐야 될 거 같고…
임기제 공무원 다섯 분 있는데 임기가 만료되면 그분들 어떻게 됩니까, 그러면?
그 부분은 하여튼 현재로는 충원할 계획은 현재는 없는데 그 부분은 저희들 한번 종합적으로 계획을 마련…
지금 이분들이 굉장히 불안해하고 계신 거 압니까?",[],[],['없어서 못 하고 있'],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,334,내년 임기가 어떻게 될지도 모르고 이분들은 또 만약에 우리 사무처장님 말씀대로라면 내년에 채용이 안 된다 하면 이분들은 지금 선택을 해야 되는 상황이거든요?,['채용이 안 된다 하'],[],[],[],[],0,0,0,1,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,336,"그러면 당일, 9월 가 가지고 안 됩니다",['가지고 안 됩니다'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,337,"하고 그러면 이분들은 앞으로 자기 인생에 있어서 가장 중요한 사항인데 이 부분들이 아직 불안감이 해소가 안 된다면 어떻게 지금…
위원님 취지는 충분히 알겠습니다.",['해소가 안 된다면'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,340,그런데 현재 시도 그렇고 의회도 그렇고 시간선택제는 그 자리는 결원하면 충원을 하지 않는다는…,[],['원을 하지 않는다는…'],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,342,"그래서 그분들은 만약에 경쟁력을 갖춘 분들은 이제 정책 연구팀 지원을 하시든지 아니면 정책지원 인력이 앞으로 더 늘어날 가능성이 되게 크니까 연구할 때 지원을 해서 다시 들어오실 분들은 저희들 뽑고…
정책 연구하시는 분들은 정책 연구하는 분들을 늘리면 되고요, 제가 볼 때에는.",[],[],[],[],[],0,0,0,0,0,0,0,삭제 - 든지 아니면
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,345,업무가 과중 안 한 상임위도 있겠지만 업무가 과중한 상임위도 있지 않습니까?,['가 과중 안 한 상임'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,349,고민만 하시지 말고 답을 달라는 소리입니다.,[],[],[],[],['만 하시지 말고 답을'],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,360,"그러니까 그런 취업연수생 관해서는 예산이나 인원을 가면 갈수록 늘리고 있고 실제적으로 의원님들이 혜택을 받고 있고 또 전문위원실의 도움을 받는 부분에 있어서는 이런 어찌 보면 의원님들, 아까도 여러분이 말씀하셨지만 정책 보좌라든지 입법정책 연구실이라든지 이런 데에서는 인원이 잘 안 늘어나고 좀 뭐가 효율적으로 활용이 잘 안되고 있다는 생각이 들거든요.",['원이 잘 안 늘어나고'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,361,일단은 우리가 시간선택제에 계시는 분들은 인원을 우리가 의회 증원할 때 카운트가 안 됩니다.,['카운트가 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,365,그래서 지금 상황은 다 공감하고 이런 상황이지만 당장은 이 제도 자체를<NAME>다 이런 말씀을 못 드려서 저도 개인적으로는 그 부분 상당히 유감으로 생각하고 있습니다.,[],[],['말씀을 못 드려서'],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,369,하는데 속<NAME>한 답을 못 드려서 죄송하게 생각합니다.,[],[],['한 답을 못 드려서'],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,370,일단 고민을 계속해 주시고 신속하게 답을 찾을 수 있도록 그분들이 고용 불안에 안 시달릴 수 있도록 정확한 답을 내려주시기를 부탁을 드리겠습니다.,['불안에 안 시달릴'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,386,업무추진비를 주제로 한 별도의 교육은 제가 제 기억에는 기억은 나지 않고 아마 다른 회의를 할 때 주의 환기 차원에서 의장단 회의든 이럴 때 의장님이 그렇게 말씀하신 걸로 저는 기억이 됩니다.,[],['억은 나지 않고 아마'],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,387,그러면 점검단 구성해서 집행실태 점검도 안 하고 있겠네요?,['점검도 안 하고 있'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,388,지금 우리가 업무추진비는 시스템에 공개를 하고 있어서 만약에 부정 사용이 있으면 이게 시스템에서 나타나기 때문에 그때 조치를 취할 수 있고 그런 징후가 없기 때문에 그거는 아직 집행은 안 한 거 같습니다.,['집행은 안 한 거'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,390,"업무추진비로 상품권, 기념품, 특산품 등을 구매한 경우에는 지급 관리 대장에 지급 일시, 대상자 및 수량을 반드시 기재하여 결재를 받아 관리함으로써 사적으로 사용되지 않도록 하여야 한다고 돼 있는데 이거 지키고 있습니까?",[],['사용되지 않도록 하'],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,397,"그리고 의회 업무, 운영 업무추진비는 지방의회의 의장, 부의장, 상임위원장의 지방의회 운영 및 업무의 유대를 위한 제 경비로서 사전에 연간 집행계획을 수립하여 선심, 중복성 예산집행이 되지 않도록, 않도록 한다고 되어 있는데 추석선물이 상임위 직원 수보다 훨씬 더 많이 구매가 되어 있습니다.",[],"['행이 되지 않도록,']",[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,398,그 부분에 대해서도 중복 집행이 되지 않았는지 한번 확인을 해 주셨으면 하고요.,[],['행이 되지 않았는지'],[],[],[],0,0,1,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,399,"하여튼 위원님, 제가 지금 자료가 없어서 구체적으로 설명을 못 드리겠습니다만 발언의 취지에 따라서 업무추진비가 집행이 될 수 있도록 저희들 관리를 잘 해 나가겠습니다.",[],[],['설명을 못 드리겠습'],[],[],0,0,0,0,0,1,0,-다만
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,401,"특위는 특위가 열려서 특위, 의회의 의결을 열어서 회의가 안 열리더라도…
예산결산특별위원회요.",['회의가 안 열리더라'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,402,"이 부분에 대해서는 위원님, 제가 조례도 검토해서 이 부분에 대해서는 앞으로 저희들 업무추진비 관리에 만전을 기하고 세부적인 사항은 저희들이 별도로 설명을 드리면 안 되겠습니까?",['드리면 안 되겠습니'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,407,규정을 못 지키겠으면 규정을 수정하든지 아니면 제대로 지켜야 된다고 생각을 합니다.,[],[],['규정을 못 지키겠으'],[],[],0,1,0,0,0,0,0,삭제 - 수정하든지 아니면
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,418,그리고 홈페이지 자료들도 다 제대로 안 되어 있는 부분이 많은데 저희 자료는 정원이 118명이라고 되어 있는데 홈페이지에는 114명이라고 되어 있습니다.,['제대로 안 되어 있'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,419,"최근에 정원을 저희들, 그 부분은 저희들이 업데이트가 안 된 것 같은데 바로 고치겠습니다.",['데이트가 안 된 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,420,그리고 대학생 모의의회 보조금 정산 내역도 2018년 것도 아직 안 올라와 있습니다.,['도 아직 안 올라와'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,426,그리고 토론에 대해서도 공개를 하고는 있는데 자료집이 추가로 올라오지 않고 있기 때문에 자료집에 대해서도 토론회가 끝나면 계속 업데이트를 좀 해 주셨으면 하고요.,[],['올라오지 않고 있기'],[],[],[],0,0,1,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,429,그리고 저희 인트라넷이 거의 활동이 안 되고 있는데 공지사항이 2019년 2월 2일 날 올라온 이후로는 올라오지 않고 있습니다.,['활동이 안 되고 있'],['올라오지 않고 있습'],[],[],[],0,0,0,0,1,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,435,글조차 안 읽어 보면 제안하신 분들께서 받을 실망감에 대해서 생각을 해서 좀 제대로 관리를 해 주셨으면 하고요.,['글조차 안 읽어 보'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,444,오해까지는 아니고 어쨌든 기간을 좀 잘 조정하셔 가지고 의정 활동에 전체적으로 도움이 될 수 있도록 그렇게 좀 부탁드립니다.,[],[],[],[],[],0,0,0,0,0,0,0,삭제 - 오해까지는 아니고
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,445,그리고 하나 더 또 지금 요청 과제들을 쭉 내용 보면서 일단 전체 의원님들 거는 확인을 못 했는데 제 거라도 일단 확인을 해 보니까 완료가 안 됐는데 완료가 되었다고 되어 있는 건들 이 제법 있어요.,['완료가 안 됐는데'],[],['확인을 못 했는데'],[],[],0,2,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,448,"제가 행감 자료 가지고 이야기를 드리면 시정질의, 5분 발언 말고, 그 부분도 포함되지만 예를 들면 131페이지에 제가 요청한 부분인데 이거 완료가 안 된 내용이거든요.",['완료가 안 된 내용'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,449,진행 상황이고 이거 말고도 예를 들어서 127페이지 같은 경우에도 양성평등 기본 조례 같은 경우에 완료 안 된 내용입니다.,['에 완료 안 된 내용'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,455,"그래서 “이건 안 됩니다.”, “됩니다.”",['“이건 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,466,"그러면 이거를 누군가는 조정을 해 줘야 되는데 그 상태로 쭉 몇 달을 가 버리니까 결국엔 그다음에 일을 하니 안 하니 부분이고 집행부에서도 도대체 이게 어떤, 어떤 근거로 이게 이렇게 배분되냐는 이야기들이 나오는 거예요.",['을 하니 안 하니 부'],[],[],[],[],1,0,0,0,0,0,0,하니 안 하니
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,483,그 애로 사항은 좀 이해해 주시고 사무처가 한다고 해서 또 다 되는 일도 아니고 하기 때문에 제가 즉답을 못 드리고 확답을 못 드리는 부분에 대해서는 제가 그 부분에 대해서는 죄송스럽게 생각합니다마는 어쨌든 하여튼 적극적으로 그런 부분에 대해서 개선 방안이 있다면 답을 강구해 나가도록 하겠습니다.,[],[],"['즉답을 못 드리고', '확답을 못 드리는']",[],[],1,0,0,0,0,1,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,494,"그러면 <NAME> 위원님 3분이면 되고 <NAME> 위원님, <NAME> 위원님은 5∼6분 그 시간만 지켜 주시면 그대로 진행을 하고 안 그러면 제가 정회를 해야 될 것 같습니다.",['을 하고 안 그러면'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,507,그래서 안 맡으셨다면 그분들한테 익스큐즈를 구하시고 전시를 했으면 좋겠다.,['그래서 안 맡으셨다'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,546,"그러니까 이런 분들이, 고급 인력들이 외부로 유출되어 가지고 좀 이렇게 어찌 보면 충분히 우리 부산 시의회에서도 부산 시청에서 도움받을 수 있는 부분들이 있는데 이런 부분들이 좀 사장이 안 될 수 있도록, 제가 몇 번 만나서 얘기를 들었거든요.",['사장이 안 될 수'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,558,"아까 말씀하셨다시피 직원들하고 같이 소통을 하고 얘기를 한다고 하셨으면서 저희 그러면 전문위원, 저희 각 상임위의 전문위원들은 행감 준비하는 지원하는 부분에 있어서 그럼 이런 소통한 마당에 같이 빠지셔도 된다는 그런 의도이신 건지 아니면 전문위원실의 직에 대한 이해가 부족한 건지 총무과에 그런 부분들이 과연 얼마만큼 이게 이해가 됐기에 과연 이 화합 한마당을 하면서 행감 중에 하는지 제가 이해가 안 가서 그날 제가 우리 전문위원들한테 물었어요, 총무과에서 어떻게 이렇게 할 수 있느냐.",['이해가 안 가서 그'],[],[],[],[],0,0,0,0,1,0,0,삭제 - 건지 아니면
spoken_data_6403.json,c1ccd54a-c1f4-459c-89f4-5d4aff6d6a56,559,"그거는 이제 어울한마당은 시 노조 차원에서 연말에 예산 상황 감안해서 일 인당 8,000원 정도로 해서 시뿐만 아니라 시 소속에 있는 전 직원한테 부서별로 돈을 내려다 주면…
그럼 시에서는 행감 준비 안 하고 지금 이거 가셔도 되는 모양이죠?",['감 준비 안 하고 지'],[],[],[],[],1,0,0,0,0,0,0,
